x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+7.0609577E-03,+1.2487526794E+00,-15.7105034E-03,-66.9456050E-03,+0.0E+00
+7.0612329E-03,+1.2282346934E+00,-15.5757119E-03,-23.2138037E-03,+0.0E+00
+7.0615081E-03,+1.2050208896E+00,-12.3632207E-03,-43.7318127E-03,+0.0E+00
+7.0617833E-03,+1.1612890654E+00,-16.6016153E-03,-110.6774292E-03,+0.0E+00
+7.0620585E-03,+1.1380752847E+00,-11.3373150E-03,-2.6957029E-03,+0.0E+00
+7.0623337E-03,+1.2255389790E+00,-15.4409308E-03,+23.2137578E-03,+0.0E+00
+7.0626089E-03,+1.2282346360E+00,-13.5239034E-03,-43.7318587E-03,+0.0E+00
+7.0628841E-03,+1.2050208896E+00,-16.6016222E-03,-23.2137348E-03,+43.7318701E-03
+7.0631593E-03,+1.2050208896E+00,-15.7104942E-03,+0.0E+00,-20.5181583E-03
+7.0634345E-03,+1.1612889965E+00,-17.7623113E-03,+0.0E+00,-66.9456050E-03
+7.0637098E-03,+1.1818071893E+00,-15.7104919E-03,+0.0E+00,-23.2137004E-03
+7.0639850E-03,+1.2050208896E+00,-13.3891217E-03,-87.4638322E-03,+0.0E+00
+7.0642602E-03,+1.2050208896E+00,-11.2025252E-03,-90.1592824E-03,-43.7319276E-03
+7.0645354E-03,+1.2050208896E+00,-10.0418413E-03,-66.9456050E-03,-23.2136659E-03
+7.0648106E-03,+1.2487528402E+00,-14.4150366E-03,-23.2136544E-03,+0.0E+00
+7.0650858E-03,+1.2719664946E+00,-12.3632057E-03,-43.7319620E-03,+0.0E+00
+7.0653610E-03,+1.2282345211E+00,-10.0418413E-03,-23.2136315E-03,+43.7319735E-03
+7.0656362E-03,+1.2050208896E+00,-14.4150400E-03,+0.0E+00,-20.5183650E-03
+7.0659114E-03,+1.2050208896E+00,-14.5498022E-03,+43.7319965E-03,-66.9456050E-03
+7.0661866E-03,+1.2050208896E+00,-15.5757223E-03,-64.2504189E-03,-23.2135970E-03
+7.0664618E-03,+1.2050208896E+00,-12.3632000E-03,-2.6951516E-03,+43.7320195E-03
+7.0667370E-03,+1.2050208896E+00,-7.8552396E-03,-20.5184569E-03,+23.2135740E-03
+7.0670122E-03,+1.2050208896E+00,-13.2543676E-03,-23.2135626E-03,+0.0E+00
+7.0672874E-03,+1.2050208896E+00,-12.3631965E-03,-43.7320539E-03,+0.0E+00
+7.0675626E-03,+1.2487529550E+00,-10.0418413E-03,-110.6776704E-03,+0.0E+00
+7.0678378E-03,+1.2282344177E+00,-12.2284453E-03,-90.1591331E-03,+0.0E+00
+7.0681130E-03,+1.2050208896E+00,-13.3891217E-03,-66.9456050E-03,-43.7320884E-03
+7.0683882E-03,+1.2487529895E+00,-11.2025166E-03,-110.6777048E-03,+20.5185947E-03
+7.0686634E-03,+1.2282343833E+00,-14.4150527E-03,-90.1590986E-03,+23.2134936E-03
+7.0689386E-03,+1.2050208896E+00,-14.5497959E-03,-66.9456050E-03,+0.0E+00
+7.0692138E-03,+1.2050208896E+00,-13.3891217E-03,-66.9456050E-03,+0.0E+00
+7.0694890E-03,+1.1612887438E+00,-15.5757292E-03,-23.2134592E-03,-43.7321458E-03
+7.0697642E-03,+1.1818074419E+00,-14.5497942E-03,-43.7321573E-03,-23.2134477E-03
+7.0700394E-03,+1.1612887209E+00,-15.5757303E-03,-23.2134362E-03,+0.0E+00
+7.0703147E-03,+1.1818074649E+00,-18.9230113E-03,+43.7321802E-03,+0.0E+00
+7.0705899E-03,+1.2050208896E+00,-15.7104632E-03,-20.5187785E-03,-43.7321917E-03
+7.0708651E-03,+1.2050208896E+00,-9.0159012E-03,+20.5188015E-03,-23.2134018E-03
+7.0711403E-03,+1.1612886749E+00,-8.8811717E-03,+23.2133903E-03,+0.0E+00
+7.0714155E-03,+1.1818075108E+00,-14.4150642E-03,+0.0E+00,+0.0E+00
+7.0716907E-03,+1.2487531273E+00,-16.7364022E-03,-87.4644754E-03,+0.0E+00
+7.0719659E-03,+1.2282342455E+00,-16.7364022E-03,-46.4267116E-03,-43.7322492E-03
+7.0722411E-03,+1.2050208896E+00,-12.3631759E-03,+0.0E+00,-23.2133443E-03
+7.0725163E-03,+1.2050208896E+00,-16.6016825E-03,+0.0E+00,-43.7322721E-03
+7.0727915E-03,+1.2050208896E+00,-20.0836826E-03,-43.7322836E-03,+20.5189623E-03
+7.0730667E-03,+1.1612885945E+00,-20.0836826E-03,-23.2133099E-03,+23.2133099E-03
+7.0733419E-03,+1.1818075912E+00,-13.5238363E-03,-43.7323066E-03,+0.0E+00
+7.0736171E-03,+1.2050208896E+00,-14.4150734E-03,-23.2132869E-03,-43.7323181E-03
+7.0738923E-03,+1.2487532192E+00,-14.5497856E-03,-43.7323296E-03,-66.9456050E-03
+7.0741675E-03,+1.2282341536E+00,-15.5757389E-03,-110.6779460E-03,-66.9456050E-03
+7.0744427E-03,+1.2050208896E+00,-16.7364022E-03,-46.4265049E-03,-23.2132525E-03
+7.0747179E-03,+1.2050208896E+00,-12.3631655E-03,+0.0E+00,+43.7323640E-03
+7.0749931E-03,+1.2050208896E+00,-16.6016980E-03,-43.7323755E-03,+23.2132295E-03
+7.0752683E-03,+1.2487532766E+00,-17.8970631E-03,-23.2132180E-03,+0.0E+00
+7.0755435E-03,+1.2282340962E+00,-12.3631621E-03,+0.0E+00,+0.0E+00
+7.0758187E-03,+1.2050208896E+00,-14.4150825E-03,+0.0E+00,+43.7324100E-03
+7.0760939E-03,+1.2050208896E+00,-12.3631598E-03,-43.7324214E-03,-20.5192379E-03
+7.0763691E-03,+1.1612884567E+00,-14.4150848E-03,-66.9456050E-03,-23.2131721E-03
+7.0766443E-03,+1.2255401735E+00,-18.9230245E-03,+20.5192838E-03,+0.0E+00
+7.0769195E-03,+1.2282340387E+00,-22.2703055E-03,-20.5193068E-03,-43.7324559E-03
+7.0771948E-03,+1.2050208896E+00,-19.0577161E-03,-23.2131376E-03,-23.2131376E-03
+7.0774700E-03,+1.1612884108E+00,-16.7364022E-03,+87.4649577E-03,+0.0E+00
+7.0777452E-03,+1.1380752847E+00,-16.7364022E-03,+46.4262293E-03,+0.0E+00
+7.0780204E-03,+1.2255402883E+00,-16.7364022E-03,+43.7325018E-03,-43.7325018E-03
+7.0782956E-03,+1.2719664946E+00,-14.5497764E-03,+23.2130917E-03,-23.2130917E-03
+7.0785708E-03,+1.2282339698E+00,-15.5757481E-03,+0.0E+00,+43.7325248E-03
+7.0788460E-03,+1.2050208896E+00,-14.5497752E-03,-43.7325363E-03,+23.2130687E-03
+7.0791212E-03,+1.2050208896E+00,-13.3891217E-03,-66.9456050E-03,+0.0E+00
+7.0793964E-03,+1.2050208896E+00,-15.5757498E-03,-23.2130457E-03,-43.7325593E-03
+7.0796716E-03,+1.1612883189E+00,-12.3631449E-03,-43.7325707E-03,-66.9456050E-03
+7.0799468E-03,+1.1818078669E+00,-12.2284705E-03,-23.2130227E-03,-23.2130227E-03
+7.0802220E-03,+1.1612882959E+00,-11.2024919E-03,+0.0E+00,+43.7325937E-03
+7.0804972E-03,+1.1380752847E+00,-14.4151021E-03,-43.7326052E-03,+23.2129998E-03
+7.0807724E-03,+1.1818079014E+00,-10.1765093E-03,-23.2129883E-03,+0.0E+00
+7.0810476E-03,+1.2050208896E+00,-13.2544555E-03,+0.0E+00,-43.7326282E-03
+7.0813228E-03,+1.2487535293E+00,-12.3631380E-03,-87.4652793E-03,+20.5196743E-03
+7.0815980E-03,+1.2282338435E+00,-10.0418413E-03,-46.4259077E-03,+23.2129538E-03
+7.0818732E-03,+1.2050208896E+00,-12.2284746E-03,+0.0E+00,+0.0E+00
+7.0821484E-03,+1.2050208896E+00,-6.8292203E-03,+0.0E+00,+0.0E+00
+7.0824236E-03,+1.1612882040E+00,-7.7205492E-03,+0.0E+00,+0.0E+00
+7.0826988E-03,+1.2255406788E+00,-14.4151113E-03,-43.7326971E-03,+0.0E+00
+7.0829740E-03,+1.1845010775E+00,-16.7364022E-03,-23.2128964E-03,-43.7327086E-03
+7.0832492E-03,+1.1818080047E+00,-18.9230383E-03,+43.7327201E-03,+20.5198351E-03
+7.0835244E-03,+1.2050208896E+00,-13.5237725E-03,+23.2128734E-03,+66.9456050E-03
+7.0837997E-03,+1.1612881466E+00,-12.2284786E-03,-43.7327430E-03,+23.2128620E-03
+7.0840749E-03,+1.1818080392E+00,-13.3891217E-03,-23.2128505E-03,-87.4655090E-03
+7.0843501E-03,+1.2050208896E+00,-15.5757602E-03,-43.7327660E-03,-90.1584440E-03
+7.0846253E-03,+1.2050208896E+00,-12.3631242E-03,-66.9456050E-03,-23.2128275E-03
+7.0849005E-03,+1.2487536786E+00,-14.4151204E-03,-23.2128160E-03,-43.7327890E-03
+7.0851757E-03,+1.2282336942E+00,-21.1096825E-03,+43.7328005E-03,-23.2128045E-03
+7.0854509E-03,+1.2050208896E+00,-16.8710409E-03,-20.5200189E-03,+0.0E+00
+7.0857261E-03,+1.2050208896E+00,-13.3891217E-03,-23.2127816E-03,+0.0E+00
+7.0860013E-03,+1.2050208896E+00,-17.7624055E-03,-87.4656698E-03,+0.0E+00
+7.0862765E-03,+1.1612880432E+00,-11.3371128E-03,-90.1583636E-03,-43.7328464E-03
+7.0865517E-03,+1.2255410004E+00,-11.0678469E-03,-110.6784629E-03,-23.2127471E-03
+7.0868269E-03,+1.3156993640E+00,-17.7624089E-03,-133.8912100E-03,-43.7328694E-03
+7.0871021E-03,+1.2514463379E+00,-15.7103943E-03,-90.1583291E-03,-23.2127241E-03
+7.0873773E-03,+1.2050208896E+00,-13.3891217E-03,+20.5201797E-03,-43.7328923E-03
+7.0876525E-03,+1.2050208896E+00,-15.5757671E-03,-20.5202027E-03,-66.9456050E-03
+7.0879277E-03,+1.1612879743E+00,-16.7364022E-03,-23.2126897E-03,-66.9456050E-03
+7.0882029E-03,+1.1380752847E+00,-12.3631093E-03,-43.7329268E-03,-23.2126782E-03
+7.0884781E-03,+1.2255411612E+00,-16.6017824E-03,-23.2126667E-03,+0.0E+00
+7.0887533E-03,+1.2282335449E+00,-17.8970350E-03,-43.7329498E-03,+0.0E+00
+7.0890285E-03,+1.2050208896E+00,-12.3631058E-03,-66.9456050E-03,+0.0E+00
+7.0893037E-03,+1.2050208896E+00,-12.2284901E-03,-23.2126322E-03,+0.0E+00
+7.0895789E-03,+1.2050208896E+00,-13.3891217E-03,-43.7329842E-03,+43.7329842E-03
+7.0898541E-03,+1.2050208896E+00,-15.5757716E-03,+20.5203864E-03,-20.5203864E-03
+7.0901293E-03,+1.1175548753E+00,-16.7364022E-03,-64.2534166E-03,-66.9456050E-03
+7.0904046E-03,+1.1585957170E+00,-14.5497511E-03,-46.4251726E-03,-23.2125863E-03
+7.0906798E-03,+1.2050208896E+00,-11.2024701E-03,-43.7330302E-03,+0.0E+00
+7.0909550E-03,+1.2050208896E+00,-14.4151457E-03,-66.9456050E-03,+43.7330416E-03
+7.0912302E-03,+1.1612878365E+00,-14.5497494E-03,-66.9456050E-03,+66.9456050E-03
+7.0915054E-03,+1.2255414139E+00,-13.3891217E-03,-23.2125404E-03,+23.2125404E-03
+7.0917806E-03,+1.2282334185E+00,-13.3891217E-03,-43.7330761E-03,+0.0E+00
+7.0920558E-03,+1.2050208896E+00,-15.5757762E-03,-66.9456050E-03,+0.0E+00
+7.0923310E-03,+1.1612877906E+00,-14.5497471E-03,+64.2536922E-03,+0.0E+00
+7.0926062E-03,+1.1818083952E+00,-19.9490887E-03,+46.4249888E-03,+43.7331106E-03
+7.0928814E-03,+1.1612877676E+00,-19.0576506E-03,-87.4662441E-03,-20.5206391E-03
+7.0931566E-03,+1.1818084182E+00,-12.3630886E-03,-90.1580764E-03,-110.6787385E-03
+7.0934318E-03,+1.2050208896E+00,-10.0418413E-03,-23.2124600E-03,-2.6917749E-03
+7.0937070E-03,+1.2050208896E+00,-12.2284993E-03,-43.7331565E-03,+23.2124485E-03
+7.0939822E-03,+1.2050208896E+00,-13.3891217E-03,-23.2124370E-03,-43.7331680E-03
+7.0942574E-03,+1.2050208896E+00,-4.6424854E-03,+0.0E+00,-23.2124255E-03
+7.0945326E-03,+1.2050208896E+00,-8.7466387E-03,-87.4663819E-03,-43.7331910E-03
+7.0948078E-03,+1.2050208896E+00,-13.3891217E-03,-46.4248051E-03,-66.9456050E-03
+7.0950830E-03,+1.2050208896E+00,-13.3891217E-03,+43.7332139E-03,-23.2123911E-03
+7.0953582E-03,+1.2050208896E+00,-13.3891217E-03,-64.2540713E-03,+0.0E+00
+7.0956334E-03,+1.2487541265E+00,-13.3891217E-03,-90.1579731E-03,+0.0E+00
+7.0959086E-03,+1.1844999979E+00,-13.3891217E-03,-23.2123566E-03,-43.7332484E-03
+7.0961838E-03,+1.1818085445E+00,-15.5757849E-03,-87.4665197E-03,+20.5209148E-03
+7.0964590E-03,+1.2050208896E+00,-16.7364022E-03,-46.4246673E-03,+23.2123336E-03
+7.0967342E-03,+1.1175543240E+00,-14.5497379E-03,+0.0E+00,+43.7332828E-03
+7.0970094E-03,+1.1148629740E+00,-15.5757866E-03,+0.0E+00,-20.5209837E-03
+7.0972847E-03,+1.2255418963E+00,-12.3630714E-03,-43.7333058E-03,-23.2122992E-03
+7.0975599E-03,+1.2719664946E+00,-10.0418413E-03,-66.9456050E-03,+43.7333173E-03
+7.0978351E-03,+1.2719664946E+00,-16.6018410E-03,-23.2122762E-03,+23.2122762E-03
+7.0981103E-03,+1.2282331544E+00,-22.2703497E-03,+0.0E+00,+43.7333403E-03
+7.0983855E-03,+1.1612875379E+00,-10.3109568E-03,-43.7333517E-03,+66.9456050E-03
+7.0986607E-03,+1.1818086479E+00,-5.5339487E-03,-66.9456050E-03,-20.5211215E-03
+7.0989359E-03,+1.2050208896E+00,-11.0678986E-03,-66.9456050E-03,-23.2122303E-03
+7.0992111E-03,+1.1612875034E+00,-17.7624606E-03,-23.2122188E-03,+0.0E+00
+7.0994863E-03,+1.1818086824E+00,-17.8970126E-03,-43.7333977E-03,+0.0E+00
+7.0997615E-03,+1.2487542988E+00,-7.9897199E-03,-66.9456050E-03,+0.0E+00
+7.1000367E-03,+1.2719664946E+00,-5.5339516E-03,-23.2121843E-03,+0.0E+00
+7.1003119E-03,+1.2282330625E+00,-13.2545761E-03,+43.7334321E-03,-87.4668643E-03
+7.1005871E-03,+1.2050208896E+00,-12.3630576E-03,+23.2121613E-03,-46.4243227E-03
+7.1008623E-03,+1.1612874345E+00,-10.0418413E-03,-43.7334551E-03,+43.7334551E-03
+7.1011375E-03,+1.0943418181E+00,-10.0418413E-03,-23.2121384E-03,-20.5213282E-03
+7.1014127E-03,+1.1585966359E+00,-10.0418413E-03,-87.4669562E-03,-66.9456050E-03
+7.1016879E-03,+1.2050208896E+00,-14.4151905E-03,-90.1577204E-03,-23.2121154E-03
+7.1019631E-03,+1.1612873886E+00,-12.3630518E-03,-66.9456050E-03,+0.0E+00
+7.1022383E-03,+1.1818087972E+00,-14.4151928E-03,-66.9456050E-03,+0.0E+00
+7.1025135E-03,+1.2050208896E+00,-14.5497259E-03,-66.9456050E-03,+0.0E+00
+7.1027887E-03,+1.2050208896E+00,-13.3891217E-03,-23.2120695E-03,-43.7335355E-03
+7.1030639E-03,+1.2050208896E+00,-11.2024443E-03,+0.0E+00,+20.5214890E-03
+7.1033391E-03,+1.1175537727E+00,-12.2285194E-03,+0.0E+00,+23.2120465E-03
+7.1036143E-03,+1.2023303896E+00,-13.3891217E-03,+0.0E+00,+0.0E+00
+7.1038896E-03,+1.1844993317E+00,-17.7624801E-03,+0.0E+00,+43.7335815E-03
+7.1041648E-03,+1.1818088776E+00,-17.8970028E-03,-43.7335929E-03,+23.2120120E-03
+7.1044400E-03,+1.1612872852E+00,-21.1097629E-03,-66.9456050E-03,+0.0E+00
+7.1047152E-03,+1.1818089006E+00,-14.6842394E-03,-23.2119891E-03,+0.0E+00
+7.1049904E-03,+1.1612872622E+00,-7.8551598E-03,-43.7336274E-03,+0.0E+00
+7.1052656E-03,+1.2255425624E+00,-13.2546071E-03,-23.2119661E-03,+0.0E+00
+7.1055408E-03,+1.1844991939E+00,-16.7364022E-03,-43.7336504E-03,+0.0E+00
+7.1058160E-03,+1.2255426084E+00,-16.7364022E-03,-110.6792668E-03,+43.7336619E-03
+7.1060912E-03,+1.2719664946E+00,-16.7364022E-03,-46.4238633E-03,+23.2119316E-03
+7.1063664E-03,+1.2282328098E+00,-14.5497178E-03,-43.7336848E-03,-43.7336848E-03
+7.1066416E-03,+1.2050208896E+00,-13.3891217E-03,-23.2119087E-03,-66.9456050E-03
+7.1069168E-03,+1.1175534741E+00,-15.5758073E-03,+0.0E+00,-66.9456050E-03
+7.1071920E-03,+1.1585971182E+00,-16.7364022E-03,+0.0E+00,-23.2118857E-03
+7.1074672E-03,+1.2050208896E+00,-7.9896555E-03,+0.0E+00,-43.7337308E-03
+7.1077424E-03,+1.2050208896E+00,-12.0940294E-03,+0.0E+00,+20.5218795E-03
+7.1080176E-03,+1.2050208896E+00,-14.5497144E-03,-43.7337537E-03,+23.2118512E-03
+7.1082928E-03,+1.2487546549E+00,-11.2024334E-03,-66.9456050E-03,-43.7337652E-03
+7.1085680E-03,+1.2282327179E+00,-12.2285303E-03,-110.6793817E-03,-23.2118283E-03
+7.1088432E-03,+1.2050208896E+00,-19.9491903E-03,-46.4236336E-03,-87.4675764E-03
+7.1091184E-03,+1.1612870900E+00,-14.6842026E-03,-43.7337997E-03,-2.6898109E-03
+7.1093936E-03,+1.1380752847E+00,-10.0418413E-03,-66.9456050E-03,+66.9456050E-03
+7.1096688E-03,+1.1818091073E+00,-14.4152238E-03,-23.2117823E-03,+66.9456050E-03
+7.1099440E-03,+1.2050208896E+00,-10.1763267E-03,+43.7338341E-03,+23.2117708E-03
+7.1102192E-03,+1.1612870440E+00,-13.2546381E-03,+23.2117594E-03,+43.7338456E-03
+7.1104945E-03,+1.1818091418E+00,-14.5497092E-03,-43.7338571E-03,-20.5221092E-03
+7.1107697E-03,+1.2050208896E+00,-17.7625088E-03,-66.9456050E-03,-66.9456050E-03
+7.1110449E-03,+1.2050208896E+00,-13.5236002E-03,+20.5221552E-03,-23.2117249E-03
+7.1113201E-03,+1.2487547812E+00,-16.6019254E-03,-20.5221781E-03,+0.0E+00
+7.1115953E-03,+1.2282325916E+00,-17.8969873E-03,-66.9456050E-03,+0.0E+00
+7.1118705E-03,+1.1612869751E+00,-14.5497063E-03,-23.2116905E-03,+0.0E+00
+7.1121457E-03,+1.1380752847E+00,-13.3891217E-03,-43.7339260E-03,-43.7339260E-03
+7.1124209E-03,+1.1818092222E+00,-17.7625157E-03,-66.9456050E-03,-66.9456050E-03
+7.1126961E-03,+1.2050208896E+00,-17.8969850E-03,-66.9456050E-03,-66.9456050E-03
+7.1129713E-03,+1.2050208896E+00,-14.5497040E-03,-23.2116445E-03,+20.5223160E-03
+7.1132465E-03,+1.2050208896E+00,-11.2024230E-03,-43.7339720E-03,-20.5223389E-03
+7.1135217E-03,+1.2050208896E+00,-14.4152399E-03,-110.6795884E-03,-23.2116215E-03
+7.1137969E-03,+1.2050208896E+00,-10.1763026E-03,-46.4232201E-03,+87.4679899E-03
+7.1140721E-03,+1.1612868832E+00,-11.0679618E-03,-43.7340064E-03,+2.6891907E-03
+7.1143473E-03,+1.1380752847E+00,-17.7625238E-03,-66.9456050E-03,+20.5224308E-03
+7.1146225E-03,+1.1380752847E+00,-13.5235778E-03,+20.5224538E-03,-20.5224538E-03
+7.1148977E-03,+1.1818093255E+00,-10.0418413E-03,-20.5224768E-03,-23.2115641E-03
+7.1151729E-03,+1.2050208896E+00,-12.2285440E-03,-66.9456050E-03,+0.0E+00
+7.1154481E-03,+1.2050208896E+00,-17.7625284E-03,-23.2115411E-03,+43.7340638E-03
+7.1157233E-03,+1.2050208896E+00,-17.8969787E-03,+0.0E+00,-20.5225457E-03
+7.1159985E-03,+1.2050208896E+00,-18.9231066E-03,+43.7340868E-03,-23.2115182E-03
+7.1162737E-03,+1.2050208896E+00,-15.7102725E-03,+23.2115067E-03,+0.0E+00
+7.1165489E-03,+1.2050208896E+00,-15.5758274E-03,-43.7341098E-03,+0.0E+00
+7.1168241E-03,+1.2487550109E+00,-14.5496960E-03,-66.9456050E-03,+43.7341213E-03
+7.1170993E-03,+1.2282323619E+00,-15.5758285E-03,-23.2114722E-03,+66.9456050E-03
+7.1173746E-03,+1.2487550339E+00,-14.5496948E-03,+0.0E+00,+23.2114607E-03
+7.1176498E-03,+1.2282323389E+00,-13.3891217E-03,+0.0E+00,-43.7341557E-03
+7.1179250E-03,+1.2050208896E+00,-11.2024133E-03,+0.0E+00,-23.2114378E-03
+7.1182002E-03,+1.2487550683E+00,-12.2285504E-03,+43.7341787E-03,+0.0E+00
+7.1184754E-03,+1.2719664946E+00,-13.3891217E-03,+23.2114148E-03,-43.7341902E-03
+7.1187506E-03,+1.2282322930E+00,-15.5758319E-03,-87.4684033E-03,-23.2114033E-03
+7.1190258E-03,+1.2050208896E+00,-7.9895591E-03,-90.1569968E-03,-43.7342131E-03
+7.1193010E-03,+1.2487551143E+00,-12.0941258E-03,-23.2113803E-03,-110.6798296E-03
+7.1195762E-03,+1.2282322585E+00,-16.7364022E-03,-43.7342361E-03,-46.4227377E-03
+7.1198514E-03,+1.2050208896E+00,-14.5496897E-03,-66.9456050E-03,+43.7342476E-03
+7.1201266E-03,+1.2050208896E+00,-13.3891217E-03,-66.9456050E-03,+23.2113459E-03
+7.1204018E-03,+1.2050208896E+00,-13.3891217E-03,-23.2113344E-03,-43.7342706E-03
+7.1206770E-03,+1.2050208896E+00,-11.2024075E-03,+0.0E+00,-23.2113229E-03
+7.1209522E-03,+1.2050208896E+00,-14.4152709E-03,+0.0E+00,+0.0E+00
+7.1212274E-03,+1.2050208896E+00,-14.5496868E-03,+0.0E+00,+87.4686101E-03
+7.1215026E-03,+1.2050208896E+00,-13.3891217E-03,-43.7343165E-03,+2.6882604E-03
+7.1217778E-03,+1.1175522336E+00,-11.2024052E-03,-23.2112770E-03,-23.2112770E-03
+7.1220530E-03,+1.1585983586E+00,-12.2285584E-03,-43.7343395E-03,+43.7343395E-03
+7.1223282E-03,+1.2050208896E+00,-11.2024041E-03,+20.5230970E-03,+66.9456050E-03
+7.1226034E-03,+1.1612865272E+00,-12.2285596E-03,+23.2112425E-03,+23.2112425E-03
+7.1228786E-03,+1.1818096586E+00,-15.5758406E-03,-87.4687479E-03,+0.0E+00
+7.1231538E-03,+1.2487552751E+00,-10.1762440E-03,-46.4224391E-03,+0.0E+00
+7.1234290E-03,+1.2719664946E+00,-13.2547208E-03,+0.0E+00,+0.0E+00
+7.1237042E-03,+1.2282320862E+00,-14.5496816E-03,-43.7344084E-03,-43.7344084E-03
+7.1239795E-03,+1.1612864698E+00,-9.0156795E-03,-66.9456050E-03,-23.2111851E-03
+7.1242547E-03,+1.1380752847E+00,-8.8812826E-03,-66.9456050E-03,+43.7344314E-03
+7.1245299E-03,+1.1818097275E+00,-16.6020081E-03,+20.5232807E-03,-20.5232807E-03
+7.1248051E-03,+1.2050208896E+00,-17.8969598E-03,-20.5233037E-03,+20.5233037E-03
+7.1250803E-03,+1.2050208896E+00,-16.7364022E-03,-66.9456050E-03,-20.5233267E-03
+7.1253555E-03,+1.2050208896E+00,-12.3629542E-03,-23.2111277E-03,-23.2111277E-03
+7.1256307E-03,+1.2050208896E+00,-10.0418413E-03,+0.0E+00,+0.0E+00
+7.1259059E-03,+1.2050208896E+00,-12.2285664E-03,+43.7345003E-03,+0.0E+00
+7.1261811E-03,+1.2487554014E+00,-13.3891217E-03,+23.2110932E-03,+0.0E+00
+7.1264563E-03,+1.2282319714E+00,-11.2023955E-03,+0.0E+00,+87.4690465E-03
+7.1267315E-03,+1.2050208896E+00,-14.4152950E-03,-43.7345347E-03,+46.4221405E-03
+7.1270067E-03,+1.2050208896E+00,-14.5496747E-03,-66.9456050E-03,+0.0E+00
+7.1272819E-03,+1.2050208896E+00,-9.0156657E-03,-23.2110473E-03,+87.4691154E-03
+7.1275571E-03,+1.2050208896E+00,-8.8812895E-03,-43.7345692E-03,+46.4220716E-03
+7.1278323E-03,+1.2487554703E+00,-12.2285705E-03,-66.9456050E-03,+43.7345807E-03
+7.1281075E-03,+1.1844973103E+00,-15.5758515E-03,-23.2110128E-03,+23.2110128E-03
+7.1283827E-03,+1.1818098883E+00,-12.3629416E-03,+0.0E+00,-87.4692073E-03
+7.1286579E-03,+1.2050208896E+00,-12.2285722E-03,-43.7346151E-03,-46.4219797E-03
+7.1289331E-03,+1.2050208896E+00,-11.2023903E-03,-110.6802316E-03,+43.7346266E-03
+7.1292083E-03,+1.1612862515E+00,-10.0418413E-03,-90.1565719E-03,+23.2109669E-03
+7.1294835E-03,+1.1818099342E+00,-18.7887717E-03,-23.2109554E-03,+0.0E+00
+7.1297587E-03,+1.2050208896E+00,-12.4972972E-03,+0.0E+00,+43.7346611E-03
+7.1300339E-03,+1.2050208896E+00,-11.0680284E-03,-87.4693451E-03,-20.5237401E-03
+7.1303091E-03,+1.2050208896E+00,-6.8289188E-03,-90.1565259E-03,-23.2109209E-03
+7.1305844E-03,+1.2050208896E+00,-16.4676898E-03,-23.2109095E-03,+0.0E+00
+7.1308596E-03,+1.2487555967E+00,-14.6840212E-03,-43.7347070E-03,+43.7347070E-03
+7.1311348E-03,+1.2282317761E+00,-10.0418413E-03,-23.2108865E-03,+23.2108865E-03
+7.1314100E-03,+1.1612861597E+00,-12.2285779E-03,-43.7347300E-03,-43.7347300E-03
+7.1316852E-03,+1.2255447676E+00,-11.2023845E-03,-66.9456050E-03,-23.2108635E-03
+7.1319604E-03,+1.2282317417E+00,-10.0418413E-03,-66.9456050E-03,+0.0E+00
+7.1322356E-03,+1.2487556541E+00,-10.0418413E-03,-66.9456050E-03,+0.0E+00
+7.1325108E-03,+1.2282317187E+00,-12.2285802E-03,-66.9456050E-03,+0.0E+00
+7.1327860E-03,+1.2050208896E+00,-9.0156428E-03,-23.2108176E-03,+0.0E+00
+7.1330612E-03,+1.2487556885E+00,-13.2547811E-03,+0.0E+00,+43.7347989E-03
+7.1333364E-03,+1.2282316842E+00,-10.1761803E-03,-43.7348104E-03,-20.5240158E-03
+7.1336116E-03,+1.2050208896E+00,-11.0680433E-03,+20.5240388E-03,-23.2107831E-03
+7.1338868E-03,+1.2050208896E+00,-13.3891217E-03,+66.9456050E-03,-43.7348334E-03
+7.1341620E-03,+1.2487557345E+00,-15.5758641E-03,-64.2589295E-03,-66.9456050E-03
+7.1344372E-03,+1.2282316383E+00,-14.5496592E-03,-2.6866410E-03,-23.2107487E-03
+7.1347124E-03,+1.2050208896E+00,-15.5758653E-03,-20.5241306E-03,+43.7348678E-03
+7.1349876E-03,+1.2050208896E+00,-12.3629140E-03,-66.9456050E-03,-20.5241536E-03
+7.1352628E-03,+1.2050208896E+00,-10.0418413E-03,-66.9456050E-03,-23.2107142E-03
+7.1355380E-03,+1.2050208896E+00,-12.2285865E-03,-66.9456050E-03,-43.7349023E-03
+7.1358132E-03,+1.2050208896E+00,-6.8288843E-03,-66.9456050E-03,-23.2106912E-03
+7.1360884E-03,+1.2050208896E+00,-14.2810124E-03,-66.9456050E-03,+0.0E+00
+7.1363636E-03,+1.1612859529E+00,-15.7101887E-03,+20.5242685E-03,+0.0E+00
+7.1366388E-03,+1.2255451811E+00,-13.3891217E-03,+23.2106568E-03,+0.0E+00
+7.1369140E-03,+1.2282315349E+00,-15.5758698E-03,-43.7349597E-03,-43.7349597E-03
+7.1371892E-03,+1.2050208896E+00,-16.7364022E-03,-66.9456050E-03,-66.9456050E-03
